Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777395679,100,,Aggregated,98.800000,0.000000,270,520,730,940,1800,4300,77000,80000,80000,80000,80000,2977,0,270.0,3182.2088723204533,4.235833000166167,79991.11170800007,4741.982532751092
1777395680,100,,Aggregated,99.800000,0.000000,260,510,710,920,1800,4000,77000,80000,80000,80000,80000,3057,0,260.0,3104.6150810228955,4.235833000166167,79991.11170800007,4620.179914949296
1777395681,100,,Aggregated,97.300000,0.000000,270,510,720,940,1800,4000,77000,80000,80000,80000,80000,3081,0,270.0,3088.2794107906498,4.235833000166167,79991.11170800007,4584.836741317754
1777395682,100,,Aggregated,100.400000,0.000000,290,540,780,1000,1700,4000,77000,80000,80000,80000,80000,3178,0,290.0,3026.9605262271857,4.235833000166167,79991.11170800007,4447.61013215859
1777395683,100,,Aggregated,92.500000,0.000000,290,540,780,1000,1600,3900,77000,80000,80000,80000,80000,3193,0,290.0,3015.63900664798,4.235833000166167,79991.11170800007,4427.017851550267
1777395684,100,,Aggregated,88.700000,0.000000,300,580,850,1100,1600,3300,77000,80000,80000,80000,80000,3290,0,300.0,2963.906970255623,4.235833000166167,79991.11170800007,4299.171732522796
1777395685,100,,Aggregated,79.700000,0.000000,300,570,840,1100,1600,3300,77000,80000,80000,80000,80000,3338,0,300.0,2925.381438130617,4.235833000166167,79991.11170800007,4238.572498502097
1777395686,100,,Aggregated,77.500000,0.000000,320,600,820,1100,1600,2400,77000,80000,80000,80000,80000,3439,0,320.0,2857.997430035188,4.235833000166167,79991.11170800007,4116.739168362897
1777395687,100,,Aggregated,80.800000,0.000000,320,600,820,1100,1600,2400,55000,80000,80000,80000,80000,3459,0,320.0,2844.160348117378,4.235833000166167,79991.11170800007,4093.4281584272912
1777395688,100,,Aggregated,75.900000,0.000000,330,620,840,1100,1600,2300,55000,80000,80000,80000,80000,3514,0,330.0,2820.897112329258,4.235833000166167,79991.11170800007,4030.6798520204893
1777395689,100,,Aggregated,69.000000,0.000000,320,620,860,1100,1600,2300,55000,79000,80000,80000,80000,3649,0,320.0,2737.304228080575,4.235833000166167,79991.11170800007,3884.8961359276514
1777395690,100,,Aggregated,60.900000,0.000000,310,590,830,1100,1600,2300,55000,79000,80000,80000,80000,3779,0,310.0,2649.9447514924645,4.235833000166167,79991.11170800007,3754.3651759724794
1777395691,100,,Aggregated,70.600000,0.000000,300,580,810,1100,1600,2300,55000,79000,80000,80000,80000,3835,0,300.0,2614.2474889757536,4.235833000166167,79991.11170800007,3700.7968709256843
1777395692,100,,Aggregated,70.100000,0.000000,300,580,820,1100,1600,2300,55000,79000,80000,80000,80000,3851,0,300.0,2607.225934858481,4.235833000166167,79991.11170800007,3685.745001298364
1777395693,100,,Aggregated,75.900000,0.000000,310,610,880,1100,1600,2300,55000,79000,80000,80000,80000,3977,0,310.0,2557.077052840839,4.235833000166167,79991.11170800007,3571.8033693739
1777395694,100,,Aggregated,69.100000,0.000000,290,580,830,1100,1600,2300,55000,79000,80000,80000,80000,4118,0,290.0,2472.909627929337,4.235833000166167,79991.11170800007,3452.5777076250606
1777395695,100,,Aggregated,77.000000,0.000000,290,570,820,1100,1600,2300,55000,79000,80000,80000,80000,4192,0,290.0,2430.308247630252,4.235833000166167,79991.11170800007,3393.1691316793895
1777395696,100,,Aggregated,85.000000,0.000000,280,550,790,1000,1600,2300,54000,79000,80000,80000,80000,4330,0,280.0,2361.4579197979256,4.235833000166167,79991.11170800007,3287.8986143187067
1777395697,100,,Aggregated,85.000000,0.000000,280,550,790,1000,1600,2300,54000,79000,80000,80000,80000,4357,0,280.0,2348.757834895804,4.235833000166167,79991.11170800007,3268.000918062887
1777395698,100,,Aggregated,87.900000,0.000000,290,570,830,1100,1600,2300,54000,79000,80000,80000,80000,4443,0,290.0,2328.6312364609526,4.235833000166167,79991.11170800007,3206.4767049291017
